,precipitation_mm/h,wind_speed_10m_m/s,wind_direction_10m_deg,air_temperature_2m_degC,shortwave_incoming_W/m2,shortwave_outgoing_W/m2,longwave_outgoing_W/m2,longwave_incoming_W/m2
2023-08-05 14:30:00,0.0,3.749,264.45780168861165,9.984930638888896,195.11666444444447,28.31559816666667,373.15455777777777,331.36913
2023-08-05 15:00:00,0.0,4.427166666666664,286.8818380480876,9.515745027777767,194.65721444444438,29.048135277777767,370.3746833333335,335.8645205555556
2023-08-05 15:30:00,0.0,3.8271666666666655,277.4357626166989,10.075093944444447,422.82805388888886,72.60849550000003,382.37185333333343,319.10657777777783
2023-08-05 16:00:00,0.0,4.634555555555559,282.1387394252365,10.40096412222224,364.18649500000015,65.97119994444438,380.57410500000015,308.6825094444442
2023-08-05 16:30:00,0.0,4.0280000000000005,283.0383578449267,10.545958611111113,409.494246111111,76.98071211111113,383.52518555555537,312.7752288888888
2023-08-05 17:00:00,0.0,2.3525555555555555,2.734304324359925,11.377984111111116,348.8780783333333,69.5054487777778,389.32095166666664,328.4584988888888
2023-08-05 17:30:00,0.0,1.8921111111111129,323.24263650526643,10.323100227777783,126.98397500000002,21.185230277777773,375.20550500000013,334.64302055555567
2023-08-05 18:00:00,0.006040268456375839,3.2083888888888894,190.81759838230113,9.592756972222228,36.35379082777778,4.6293950372222215,365.6953522222223,349.70478555555565
2023-08-05 18:30:00,1.971140939597315,4.334388888888888,108.26932606200468,8.106041611111106,27.05897944444443,4.899427861111112,356.3312883333336,346.9799494444445
2023-08-05 19:00:00,4.015671641791045,3.1783908045977034,60.866470224618865,7.780669816091957,21.924270944444434,5.394811138888887,354.44388333333336,346.0164244444443
2023-08-05 19:30:00,3.3506493506493653,1.7779999999999998,82.96755828133973,8.04521068333334,0.8081507912777768,0.9177933746444441,355.43139666666656,347.42315500000007
2023-08-05 20:00:00,1.4955223880597035,1.529555555555555,313.4710064609033,7.940541849999992,-5.050406950000003,-0.6844963200000004,353.60963444444434,335.433548888889
2023-08-05 20:30:00,0.2530303030303038,0.7806666666666666,71.69436638265336,7.543292872222228,-7.743214416666661,-1.9371441244444447,346.33987777777776,292.9340622222224
2023-08-05 21:00:00,0.033974358974358965,1.9375,112.45127242426628,6.95123500555555,-7.6267141500000015,-3.353728316666667,341.56852055555555,278.3448950000002
2023-08-05 21:30:00,0.0,0.7996666666666673,119.86222367555166,5.973322272222212,-7.029012772222228,-2.938748911111112,336.5188161111111,272.8010961111112
2023-08-05 22:00:00,0.09999999999999976,0.6192222222222221,145.8208417512625,5.8203441000000025,-7.158136583333329,-2.873541844444445,333.2296605555556,270.65572833333323
2023-08-05 22:30:00,0.09934640522875793,0.7925555555555556,73.38517179753012,5.579628316666668,-6.791527416666665,-2.850901116666668,332.55136777777784,272.4509377777778
2023-08-05 23:00:00,0.0,1.5750555555555552,114.56321340692044,6.1250147555555525,-4.627240488888886,-3.507197333333333,339.9763844444446,313.52614111111126
2023-08-05 23:30:00,0.0,2.0236111111111112,106.2990418396943,6.843361299999987,-3.5093546388888885,-3.6165804333333353,346.3708177777778,334.64622500000013
2023-08-06 00:00:00,0.0,2.183388888888888,115.36745543795428,7.118906944444442,-5.033286999999998,-3.8913449277777765,345.7977883333336,311.9944883333334
2023-08-06 00:30:00,0.0,2.031611111111112,103.06926304975971,7.0298874388888875,-4.1803127277777765,-3.7004439333333337,346.64481222222236,328.8792244444444
2023-08-06 01:00:00,0.0,1.4042777777777768,132.46216392902082,7.237083199999992,-3.9429972055555553,-3.5667442777777763,347.6574122222222,333.07350944444437
2023-08-06 01:30:00,0.0,1.3815555555555552,106.43012362635984,7.1226660111110975,-6.182333200000001,-3.6710628833333336,343.30613444444464,296.7746622222224
2023-08-06 02:00:00,0.0,1.9484444444444449,92.50226960109457,6.9240395222222055,-4.544974822222222,-3.823852616666665,345.4708722222221,327.93909611111127
2023-08-06 02:30:00,0.0,4.043888888888887,122.57292878086844,7.016762049999995,-4.750065294444443,-5.058366633333331,348.3634061111112,345.2348516666665
2023-08-06 03:00:00,0.0,4.135055555555557,131.83571328492872,6.513148072222212,-2.5500712762222224,-4.5330987611111135,347.56535055555565,343.58264222222215
2023-08-06 03:30:00,0.0,3.558666666666667,124.69906735265016,6.4066720611111005,3.0726077277777786,-3.7419580944444446,347.31703333333326,340.71590277777784
2023-08-06 04:00:00,0.0,3.919111111111111,130.83854895791902,6.458441299999996,4.8156388833333335,-3.79770657777778,347.60241055555565,342.72171722222214
2023-08-06 04:30:00,0.0,3.7225000000000015,124.405930323819,6.296388472222228,30.149631222222236,0.33557753213333325,348.3405083333332,341.9298938888887
2023-08-06 05:00:00,0.0,3.5932777777777782,126.06250170977543,6.4001166277777815,29.13423561111113,0.5889479402333333,348.63202499999994,341.5001238888889
2023-08-06 05:30:00,0.0,3.9288888888888898,129.70169936823874,6.562479166666659,49.18726333333333,3.3713010705555555,349.49117111111093,340.2128766666668
2023-08-06 06:00:00,0.0,3.8614444444444436,135.7026512173073,6.677499511111092,98.50576238888887,11.511875888888884,352.12321999999983,338.1347866666666
2023-08-06 06:30:00,0.0,4.666888888888886,140.36549660471053,7.199378483333329,138.14115277777788,18.45460111111111,356.08662888888915,340.49216
2023-08-06 07:00:00,0.0,3.920333333333332,130.55586474953157,7.156256194444457,105.39492016666668,12.436181050000007,355.3577177777775,340.79127555555567
2023-08-06 07:30:00,0.0,3.3302222222222237,139.49341073127312,7.354245544444447,147.1287244444444,20.27675827777778,359.09348277777787,341.19276499999995
2023-08-06 08:00:00,0.0,3.649388888888889,141.23951167630526,8.124573561111138,228.0938894444444,32.942883222222235,365.51370333333335,338.35977277777766
2023-08-06 08:30:00,0.0,4.920166666666665,127.64966495227087,8.325084744444451,181.255535,24.6144125,363.8564272222221,342.2551538888888
2023-08-06 09:00:00,0.0,5.368666666666668,115.03848686924843,8.44558213888888,191.16175833333332,26.447048888888887,363.0670894444444,342.50100166666675
2023-08-06 09:30:00,0.0,4.887333333333335,125.431659610622,8.474487400000019,161.84862777777784,21.25874561111112,363.10175944444427,343.02622388888904
2023-08-06 10:00:00,0.0,4.782055555555553,132.7437282207353,8.579675550000013,196.8646644444444,27.864769777777767,365.38666833333343,342.5667588888887
2023-08-06 10:30:00,0.0,4.935111111111112,132.99487730142386,8.426159633333356,177.64196666666663,25.006636777777786,363.8772299999998,342.48142666666666
2023-08-06 11:00:00,0.0,4.534888888888887,143.90421592475255,8.817137077777783,315.52522333333343,47.79852383333333,373.15825277777776,339.75465277777755
2023-08-06 11:30:00,0.0,3.7285555555555563,144.49982656054806,9.361083288888887,333.3284794444442,51.53665966666666,378.5243427777778,340.3005888888888
2023-08-06 12:00:00,0.0,3.643722222222221,140.8505322158554,9.65396880555554,262.47226944444424,39.75198416666665,377.7145488888885,343.1045994444446
2023-08-06 12:30:00,0.0,3.5602222222222237,128.49685762285526,9.623489249999981,228.48556944444454,34.14939372222221,374.4501205555557,342.52558555555555
2023-08-06 13:00:00,0.0,4.176500000000001,118.71274026936851,9.969728888888909,327.45324833333353,49.63753838888889,379.74124333333344,327.082588888889
2023-08-06 13:30:00,0.0,4.556111111111108,133.02845679576825,10.174110177777807,360.3669383333332,56.53827177777778,381.602497222222,326.97064777777774
2023-08-06 14:00:00,0.0,4.592944444444447,125.8032768444176,10.231404333333364,341.2317588888889,54.20927166666665,381.9698927777777,330.9962594444446
2023-08-06 14:30:00,0.0,3.7065000000000015,86.88481640777668,10.185227411111141,212.68177500000007,32.374775500000005,376.1617433333335,334.88912
2023-08-06 15:00:00,0.0,2.8419999999999987,60.92295683141981,10.44028594444444,277.19199722222214,44.727638388888906,380.5310327777778,314.52300388888887
2023-08-06 15:30:00,0.0,3.7395,90.4871947682985,10.492378777777752,228.12936777777767,35.34697516666667,375.85573222222223,316.1950161111113
2023-08-06 16:00:00,0.0,4.107444444444445,81.92896802352728,10.393384722222233,182.72733999999986,27.717106777777754,371.7146105555558,317.1035583333333
2023-08-06 16:30:00,0.0,4.102333333333332,87.71129127891777,10.304804444444477,161.79814944444442,24.078960000000002,368.9759033333333,312.7690405555556
2023-08-06 17:00:00,0.0,3.4538888888888875,86.41640824066104,10.215001499999984,103.22680061111114,13.935748505555553,365.0998344444442,314.2310038888887
2023-08-06 17:30:00,0.0,3.0050555555555563,76.77567096780729,10.116605900000025,67.94521238888889,7.788963622222218,362.7323216666666,318.196285
2023-08-06 18:00:00,0.0,3.3691111111111085,59.33857004040015,9.668829266666666,44.894806111111095,3.994994927777777,359.20277555555555,316.58127499999983
2023-08-06 18:30:00,0.0,3.57527777777778,72.45293312503162,9.414432105555566,25.573356722222208,0.3658644636666665,356.32150611111086,313.537951111111
2023-08-06 19:00:00,0.0,3.5665,80.38513061637137,9.134435366666667,10.94126308888889,-2.246273672222223,354.07182999999986,316.8406905555553
2023-08-06 19:30:00,0.0,2.8937222222222228,94.31695100989924,9.035851327777774,-2.682854620094444,-4.887082355555556,353.3721866666668,325.459265
2023-08-06 20:00:00,0.0,3.037944444444445,109.433875778439,8.6615541722222,-6.79780063333333,-5.6302777666666675,350.33776999999986,313.83183722222225
2023-08-06 20:30:00,0.0,4.278777777777777,77.46261049614104,8.649862361111106,-7.334706338888894,-5.868691861111113,349.3536083333333,314.22166444444457
2023-08-06 21:00:00,0.0,3.3638888888888863,75.3595692269609,8.213363572222223,-7.239616661111107,-5.67742106666667,347.5436855555557,310.97369777777783
2023-08-06 21:30:00,0.0,2.3601111111111104,112.0199669873897,7.6102310000000015,-7.9456348388888935,-5.6376866555555525,343.2755633333333,295.59170833333326
2023-08-06 22:00:00,0.0,0.7007222222222217,342.8858420991639,6.8470325333333415,-6.5857570722222265,-3.8810614888888897,340.7673516666666,307.80584388888917
2023-08-06 22:30:00,0.0,0.8429444444444444,158.95357281369343,7.333886000000013,-6.178926011111113,-3.6911255444444433,344.99653444444465,319.4497961111111
2023-08-06 23:00:00,0.07152777777777762,1.0260000000000002,314.5253096029057,7.291866194444465,-6.865862177777772,-4.052050894444443,342.96582777777775,309.1775138888888
2023-08-06 23:30:00,0.03399999999999999,1.0900000000000007,290.2235370168232,7.45357775555556,-6.1000207,-4.403353411111112,345.5340633333335,323.8018055555557
2023-08-07 00:00:00,0.0,2.094666666666667,17.55316229223922,8.428385905555544,-5.852200344444446,-4.785261066666666,349.3891322222224,331.48634722222215
2023-08-07 00:30:00,0.0,1.9969444444444442,327.7521984557804,8.086561344444418,-6.49512661111111,-4.8933839500000005,347.8774088888888,324.02537999999987
2023-08-07 01:00:00,0.0,3.825574712643677,341.58543161499364,8.1254206781609,-6.7340620111111065,-6.424412861111112,349.4895655555557,332.9456705555554
2023-08-07 01:30:00,0.0,1.8549444444444456,310.1352538143574,7.915982405555552,-6.085578199999996,-5.2101869222222215,348.8059911111112,333.24283000000014
2023-08-07 02:00:00,0.0007462686567164179,0.8997777777777781,336.9990695401494,7.582387905555558,-6.084232900000003,-3.6089879444444457,347.9561088888887,332.41724777777785
2023-08-07 02:30:00,0.09999999999999976,2.9338888888888897,325.2432352569644,7.966823644444434,-10.771055383333332,-4.596897616666666,349.33963944444463,336.51700833333337
2023-08-07 03:00:00,0.1691275167785231,3.503166666666666,293.3264215441945,7.768386822222212,-9.311298144444443,-3.5053466388888896,348.6863338888892,342.420221111111
2023-08-07 03:30:00,0.3691275167785239,3.770666666666668,292.2063182921398,7.695293977777772,-5.906293172222222,-2.854319150000001,348.5355377777776,342.4377244444443
2023-08-07 04:00:00,0.4733333333333336,3.7131666666666656,292.0534590974586,7.668163661111094,-3.036358998333333,-1.901715853333334,348.4721566666668,342.9916277777778
2023-08-07 04:30:00,0.4353333333333329,4.217500000000002,293.12381794737826,7.653813694444421,2.458206364055556,-0.7660456566666667,348.8485772222224,343.1392705555557
2023-08-07 05:00:00,0.7313725490196107,4.707222222222222,300.499491600971,7.653168711111097,8.859554161111108,0.5144258427777778,349.42805111111124,344.3921427777778
2023-08-07 05:30:00,1.1347826086956514,5.441611116666667,325.32058558630473,7.728762455555558,15.732275055555565,1.8713768766666663,350.1155811111112,343.91262611111085
2023-08-07 06:00:00,1.2660606060606043,7.127222233333334,347.8055573169008,7.613170577777798,26.0599315,2.887887922222223,349.4840316666666,341.9599505555556
2023-08-07 06:30:00,1.0850746268656706,7.287833338888887,354.2892486871553,7.497780655555558,42.93859677777776,5.220729127777777,349.78815555555565,343.06614611111127
2023-08-07 07:00:00,1.3298611111111134,7.299222216666667,3.6770243364093176,7.311060238888872,44.331653722222214,5.701264516666665,349.2655149999998,342.0319922222222
2023-08-07 07:30:00,1.366442953020137,7.356722222222222,2.338861101943224,7.2736981555555555,67.6765915,8.477106172222218,349.88988777777763,341.79354888888884
