,sza,grain_size,algae,lwc,bc,dust,maes
071423_SNOW2,38.90000008046627,616.6620226160782,42911.31853098153,0.0880955757244552,1126.6973682055095,348427.48250399553,0.007082666
071423_SNOW3,39.19999994337559,617.865681315386,40511.49674647962,0.0839041431833047,593.8641644016171,282410.8712360377,0.007121083
071423_SNOW4,39.500000178813934,624.9871330953727,60789.77777094945,0.0855288638471466,430.73646037757175,309270.23628639325,0.0065579284
071423_SNOW5,39.80000004172325,686.1316263696635,17724.546783203008,0.0914795912738725,492.1592415520667,139794.1443115546,0.006673894
071423_SNOW6,40.000000074505806,477.9849136361255,29725.248498775367,0.0820872711023687,192.5815886621052,360018.5561860213,0.0053638583
071423_SNOW7,40.40000014007092,579.0433188346108,25303.38238484811,0.0839160501998839,695.5013790877424,217437.6450136185,0.007454126
071423_SNOW8,40.99999986588955,592.2672785525278,6307.615214834224,0.0805720355624528,849.63597715338,83614.54735747003,0.0076880273
071423_SNOW9,41.40000030398369,515.4153712368665,79573.72279484686,0.0827413547158873,276.95399558144754,485581.92075519095,0.006505183
072023_SNOW1,50.000000596046455,685.8158682132865,19874.41726334956,0.0778814611489929,124.18038220858708,248717.64118031316,0.0047249235
072123_SNOW11,50.000000596046455,845.3217530666219,38186.1790671505,0.0744311298394108,134.64823496941924,246630.84596078424,0.004925852
072123_SNOW12,50.000000596046455,1180.7462555244065,37407.49666566759,0.0653586374467707,9.746747279856791,350143.43414327217,0.0055865315
072123_SNOW13,50.000000596046455,1283.684903584088,36822.76132396951,0.0695860357345093,259.8585158711306,425725.0253031487,0.0064550084
072123_SNOW14,50.000000596046455,713.8696671493184,18866.802010531304,0.0871436399740265,275.65192582998094,203042.01035317747,0.004811993
072123_SNOW15,50.000000596046455,740.3507821438878,41876.16437707603,0.0927890681779986,294.44379814738545,179211.98117095095,0.004935639
072123_SNOW17,50.000000596046455,748.5627992206619,32618.431670877733,0.0819756186643817,373.347226338755,243178.63776013948,0.0053247483
072123_SNOW2,50.000000596046455,699.7233013494609,58126.70800453919,0.0775296041342911,95.6648404534604,388235.35860630457,0.0051931976
072123_SNOW3,50.000000596046455,753.9395883852023,40291.78311305419,0.0783376124196917,458.3217400645431,182066.9484177323,0.0049814605
072123_SNOW4,50.000000596046455,790.5309019695522,22070.16901235364,0.0803573188334777,196.00106425859775,143773.284168865,0.0051134625
072123_SNOW5,50.000000596046455,778.4692182098032,15768.381387946743,0.0701723304656571,84.61572882678144,203333.22279066543,0.005036915
072123_SNOW6,50.000000596046455,854.0217743303107,50887.43597373544,0.0779559457764176,274.4045446628852,137017.3980681157,0.005391029
072123_SNOW7,50.000000596046455,872.8194387922883,34621.93068529507,0.0757728151625949,210.4782941774317,230513.427545966,0.0048683356
072123_SNOW8,50.000000596046455,1093.4246103703488,35133.888151872605,0.0667192445802569,91.01346234549452,322881.1408968372,0.0057623344
072123_SNOW9,50.000000596046455,1201.0243018145654,24830.73804991956,0.0643152858128117,199.55831591471235,503472.8345747982,0.0048132148
072323_SNOW10,56.09999954700471,1041.959191140376,420.4045738174159,0.0908888468591821,889.9306238330902,1440.6528379881536,0.0068070055
072323_SNOW11,57.49999940395356,1172.5778087261097,1896.1783873222112,0.0779722913258739,815.200613165906,84754.54691122999,0.0065269396
072323_SNOW12,58.49999994039536,962.9037959896184,5541.856331804968,0.0773836771777603,864.4834401937527,153124.10106352952,0.006124052
072323_SNOW12_TESTADDALGAE,58.49999994039536,943.97826554662,8530.633688528345,0.0828154074495076,463.4772565455375,320629.5062408257,0.0054193134
072323_SNOW1,45.80000028014183,861.5922540609081,19867.178115477403,0.1017852760545442,876.8573158271763,11258.966629568233,0.0064940467
072323_SNOW2,46.29999980330467,835.4430013234465,46667.485086203225,0.1075488019011235,690.2181212471409,132583.38334779796,0.0068087755
072323_SNOW3,47.09999993443489,829.6221619692874,42540.83224178951,0.1098057049714974,934.5729448105116,268.2619296917193,0.005516645
072323_SNOW4,47.60000020265579,914.4922665798786,35171.977273818906,0.104626359148856,1188.9016360657097,491.5187058085352,0.006427647
072323_SNOW5,48.79999965429306,945.9694643045244,23807.90624310556,0.1099836354600207,891.5347881232716,70.85936800895237,0.0055059623
072323_SNOW6,50.000000596046455,847.9042561482422,14439.585638994258,0.0952191715096289,934.8732410346042,764.5505297410219,0.007299398
072323_SNOW7,50.000000596046455,1057.8338434660236,11316.435960469787,0.0812202266501895,851.8342952872379,356.6000163787818,0.006565478
072323_SNOW8,50.000000596046455,928.615822984217,11089.754671977307,0.0919786276999056,667.282995528299,171357.45700058047,0.0059165703
072323_SNOW9,50.000000596046455,1442.0754015638836,6718.087680571623,0.063639583252671,367.94885836847016,122198.26878807475,0.004961844
072823_SNOW10,47.700000405311584,1046.7305459891834,7812.9947219829855,0.075020020969291,646.2478804556457,126466.57163704532,0.0054796897
072823_SNOW11,48.6000007390976,883.6321474464862,3936.4080413932616,0.0770121073536948,627.4388900045215,193064.8106818659,0.006272161
072823_SNOW12,49.49999958276749,1912.7440203969545,6823.395422376129,0.0578537344885162,566.9101205459978,119631.56673557294,0.004614006
072823_SNOW13,50.29999971389771,1142.6354318611266,183.776550398052,0.0779457186432102,694.2055147237375,70396.44942912017,0.0071224333
072823_SNOW14,51.20000004768372,1293.1288732482044,6165.591844001578,0.080918373328428,501.04228514727697,119253.84270798069,0.005160608
072823_SNOW15,52.10000038146973,1005.1160216571752,5998.321297691817,0.0795636648993679,1300.7361457022585,121114.34294995578,0.0052890647
072823_SNOW16,53.000000715255744,1332.3565704663556,2469.774114107081,0.0662782527167481,881.878195450119,61.33082691750379,0.0049603586
072823_SNOW17,53.79999935626984,1002.395803173366,502.9102061730746,0.0847049697247096,1154.7171061531303,1222.4505224524703,0.007786951
072823_SNOW18,54.59999948740006,887.5990388105148,1980.5324422553497,0.0773917371937411,700.0419737904247,166393.25309872636,0.005795963
072823_SNOW19,55.80000042915345,1188.1114480885522,5956.885049419918,0.0756740076630493,657.0035995681473,169601.4991398197,0.006231003
072823_SNOW1,41.59999996423721,593.4561457920453,7511.184984708768,0.0725473318161916,290.6839524079108,159796.0138635198,0.0071066585
072823_SNOW20,50.000000596046455,795.1795099066217,3871.944665390196,0.0742945921258597,985.7852537723132,32995.397851995505,0.0072242473
072823_SNOW21,50.000000596046455,840.9900141776907,452.677159002484,0.0716927723880691,1047.374590586439,1250.0487771048204,0.0074224183
072823_SNOW2,41.59999996423721,616.5711748227197,17059.90466616988,0.0743487371262413,399.1234803914256,172079.13428351653,0.006646815
072823_SNOW3,41.59999996423721,622.0012453270293,20709.142193798325,0.0739482237307048,452.7421448721527,127371.86400830648,0.0068213115
072823_SNOW4,41.700000166893005,625.7670754523577,18085.256414290085,0.0744798436433429,523.7792599639378,105138.40876406754,0.007200352
072823_SNOW5,41.8000003695488,555.1877774159254,10361.256171430376,0.0705610112679829,366.0054194556969,162709.20218762924,0.0066387365
072823_SNOW6,42.00000002980232,617.2344183681356,9962.844665327206,0.0692768640801143,261.46019533620654,228917.73203706864,0.005554999
072823_SNOW7,44.39999967813492,887.640405621966,74.01504672218795,0.0760040337977391,472.1798416398985,72982.3723482827,0.0069537964
072823_SNOW8,46.69999986886978,716.3662704750909,495.9187069530392,0.0860320037019101,907.8038620999798,150305.3824517356,0.008539766
072823_SNOW9,47.20000013709068,675.2761535814737,5887.723352625926,0.0822839802736366,475.930114365363,270924.63224570674,0.006814926
072923_SNOW1,43.10000002384186,1127.2973224120883,62.92613277886984,0.0671307084914088,218.3798748309959,210386.40110150565,0.0061289337
072923_SNOW2,50.000000596046455,1406.384890652747,40.81026095665561,0.0642130884808674,200.68832456349787,209192.1536553192,0.0056132064
072923_SNOW3,50.000000596046455,1351.5833369383229,6366.207470201357,0.0578940192542805,686.4874402757836,247050.880736676,0.006212429
073123_SNOW10,50.000000596046455,953.4786234012988,8560.26893800002,0.070568233526715,823.6292971071459,163492.2504305995,0.0069420896
073123_SNOW11,50.000000596046455,1195.3250652192492,18854.633000370675,0.0579714463490373,749.6683400004607,68122.84399318678,0.0067023365
073123_SNOW12,50.000000596046455,1044.8945172830204,9802.617827578531,0.0579259232964045,17.70252536424253,247705.17570013847,0.0061204704
073123_SNOW1,42.29999989271164,653.912847471209,20535.63589275838,0.0779474795580206,345.8840376943779,246851.95533880912,0.006456566
073123_SNOW2,43.90000015497208,604.2169109020904,21763.678899639923,0.0787002596559489,698.012277420498,127880.89193315624,0.007540645
073123_SNOW3,50.000000596046455,694.0517059486348,16200.700382210169,0.0833969166638714,514.3960875409413,471200.2989140851,0.005559543
073123_SNOW4,50.000000596046455,681.4230324750365,35235.6923214194,0.0669546415161677,440.3665333087771,241194.99513484244,0.0069139525
073123_SNOW5,50.000000596046455,677.3087961708544,22574.351453341813,0.0613526256039377,223.7923892412637,303993.8536875415,0.005568901
073123_SNOW6,50.000000596046455,803.0987442732597,27731.725942028297,0.062898184887261,194.3708041953268,234963.7252792944,0.005692245
073123_SNOW7,50.000000596046455,842.9199122446694,25045.054149278974,0.0601702074828688,356.6494271164931,163254.6151872183,0.0068599815
073123_SNOW8,50.000000596046455,927.0238397564068,12864.28372877982,0.0724313269403345,563.323491237086,129259.68418826791,0.007634333
073123_SNOW9,50.000000596046455,788.569772695092,18531.20198563676,0.0712804976845086,467.26606290675454,207189.93065626264,0.006709751
080123_SNOW10,42.80000016093254,623.6274864339058,24691.15951183424,0.0830494915624358,403.37039027876926,220943.26482119664,0.0059472057
080123_SNOW11,50.000000596046455,910.4040234626018,27707.44132651573,0.0794454606866066,478.6302837916599,80486.69646629595,0.0054636826
080123_SNOW12,50.000000596046455,879.3835210671526,17904.19777350396,0.0874385187096652,461.0671289683804,143147.97062544816,0.0050381995
080123_SNOW13,43.50000008940697,1254.1235585840466,5981.494769514812,0.075545975049848,1181.727970134044,105825.24944388024,0.010167897
080123_SNOW14,44.00000035762787,807.7179426162153,27018.39480522051,0.0918445638096194,705.7620824325558,78641.3048578083,0.0062941452
080123_SNOW15,50.000000596046455,928.3793795337684,25176.31714140969,0.0900939076405723,688.640406542996,64996.7547513364,0.0058408957
080123_SNOW16,50.000000596046455,902.3474458349464,20511.870599989303,0.0837297794928432,387.3732520050374,158810.90262763482,0.005733972
080123_SNOW17,47.80000060796738,956.2181652787508,21034.77267525068,0.0969492433950342,1242.6480158533875,164543.0238625261,0.0066722445
080123_SNOW18,50.000000596046455,973.9832940629173,25924.596526064324,0.1090132425458569,1178.276842955677,146005.10841338238,0.0050975233
080123_SNOW19,50.000000596046455,1056.2739946581607,1794.0415333693472,0.068217492558357,302.6136109019122,177879.00233251037,0.0059891436
080123_SNOW1,43.50000008940697,758.5582572150527,41564.51193135771,0.0746190602852292,646.6956363419073,330326.94163522974,0.0068690525
080123_SNOW20,50.000000596046455,1735.05176632566,5684.614625413399,0.0628777178521056,320.64349184087035,568331.3263061757,0.00496774
080123_SNOW21,50.000000596046455,1015.9819766532496,7306.770322345317,0.0619895389415748,1375.78753348768,350635.8148512016,0.004187155
080123_SNOW22,52.599999904632575,1301.0694552804923,811.0674720697597,0.0838691056938147,2498.593536120726,3042.7643358929568,0.007285869
080123_SNOW23,53.99999976158143,1212.326132462853,7295.194542642645,0.0884065509204451,1941.96104414098,123415.3063000056,0.005167698
080123_SNOW2,43.20000022649765,793.5384639242449,26626.47864444904,0.0783108836966018,1642.7675605526215,140356.85136431074,0.0104078
080123_SNOW3,42.99999982118607,813.6703505595021,12562.672038184222,0.0787450808037403,1064.0852978184005,261771.11743813776,0.0072795893
080123_SNOW4,42.80000016093254,879.0894818785229,33897.69173426854,0.0761542758101019,1149.9997110158545,172901.78765438686,0.008205896
080123_SNOW5,42.69999995827675,855.9215350245148,26620.390180654213,0.0738417897921627,896.8274742153958,118265.97927729558,0.0071233492
080123_SNOW6,42.59999975562096,767.1488387968596,31202.686136349617,0.0738749148572948,698.0730006383139,138930.07735492705,0.0071458654
080123_SNOW7,42.50000029802322,636.8846705155411,18031.411993087982,0.0758821797189531,155.8846626942727,280704.6175406031,0.0053673275
080123_SNOW8,42.59999975562096,717.3389338274799,31767.92935500296,0.0807867313361321,907.254199424844,171114.9348412675,0.007506813
080123_SNOW9,42.59999975562096,711.5367039571901,31985.61598922743,0.0837311381191629,874.4046215634557,136194.4926664589,0.007872428
080623_SNOW10,50.000000596046455,813.5509798183682,40691.17885501769,0.0735903919906932,245.0086294182508,225325.51394229996,0.0059402655
080623_SNOW11,50.000000596046455,839.1553900191503,32295.43080567517,0.0639816211252524,244.215809973024,284217.2659610314,0.005744201
080623_SNOW12,50.000000596046455,986.8455295400568,22742.43382940385,0.0648886164345547,327.1332707500241,237807.4678229455,0.0063719423
080623_SNOW13,50.000000596046455,845.855494737869,37295.9006275965,0.0661271851531358,120.6513553633135,245192.40711283183,0.0060035996
080623_SNOW15,50.000000596046455,1024.7616907977815,27375.75192833713,0.0676871074961918,185.3664225608348,109061.03464902236,0.0055065667
080623_SNOW16,50.000000596046455,969.0428367689848,22327.46429228104,0.067259600109435,154.8208640414423,121673.72720425512,0.0055330764
080623_SNOW17,50.000000596046455,897.3957062760743,18476.01428103332,0.0696231593657857,251.73512630821037,121495.88887777975,0.0056670187
080623_SNOW18,50.000000596046455,883.0641211757169,20201.31537249717,0.0810601352088857,388.0953680280607,39874.56908404953,0.005957712
080623_SNOW19,50.000000596046455,872.1178002882947,13103.630058756584,0.0687467286860204,182.05023769761468,236003.94930696528,0.005230858
080623_SNOW1,50.000000596046455,1067.624511648959,111.3838312917187,0.0605921367482136,99.63815339443482,1277163.9979396567,0.0052894573
080623_SNOW20,50.000000596046455,827.9656559196238,21348.540433091875,0.0756184303235004,211.72975676832263,149787.59070154998,0.00535499
080623_SNOW21,50.000000596046455,817.9369734154119,22825.22477518797,0.0733103443963024,273.43751216051743,136397.8343991383,0.005295229
080623_SNOW22,50.000000596046455,782.018323333167,26922.50198514702,0.0723168247040866,443.3190826842489,69155.47617883867,0.0059652203
080623_SNOW23,50.000000596046455,1230.2424642414178,2713.208219972096,0.0764421478909229,298.05914408552303,117760.04333485872,0.0055843126
080623_SNOW24,50.000000596046455,1230.090604476777,36662.49479929439,0.0601983075000503,266.37418445801165,243007.3196856208,0.0058150706
080623_SNOW25,50.000000596046455,1303.0700057558136,18527.22714287575,0.0764680283599029,563.4002745495966,683290.4849274794,0.0076932604
080623_SNOW2,50.000000596046455,837.491383503311,8962.40240609242,0.0591116219560239,91.42764094001257,411888.0674410392,0.005381174
080623_SNOW3,50.000000596046455,901.5451763200912,8301.987996718948,0.0617133857008634,110.62313170530882,253741.82341971097,0.0057499935
080623_SNOW4,50.000000596046455,875.3364987681533,18752.41287100067,0.0673226807445906,233.74200368898872,267821.8143080126,0.005724568
080623_SNOW5,50.000000596046455,759.954208526836,24310.29205824384,0.0600986487569894,0.0081107276740511,407803.14858601976,0.0055103847
080623_SNOW6,50.000000596046455,884.239390642886,15937.941712658623,0.0650007886694855,149.93497865258917,193476.4026314277,0.005642876
080623_SNOW7,50.000000596046455,876.8452598924958,31920.38341896769,0.0667059488157933,111.7195051100089,218470.5709661612,0.0058452403
080623_SNOW8,50.000000596046455,809.1190638896843,34706.73373261938,0.0669897434483099,129.12097612040853,299133.6546131432,0.0058329734
080623_SNOW9,50.000000596046455,873.1255948509294,43804.20417165248,0.0693633190549902,268.6945904684072,212814.9504404608,0.0057297563
