,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
072323_SNOW8,0.0045757266,53.79999935626984,1088.8227961894381,13506.45098548957,0.08094294039015523,376.93043339303625,142197.10980675273,95,455
072323_SNOW9,0.005697149,54.699999690055854,1709.9657117436825,9066.292492841094,0.05648871167429034,93.44143790304267,119629.27415923859,96,1356
072823_SNOW10,0.0044293473,47.700000405311584,1112.808566989893,9792.285488551473,0.06620246993043125,361.4974557728129,108118.38299864581,97,2797
072823_SNOW11,0.004917308,48.600000739097595,945.9541551728003,6527.79202502572,0.06728652008289007,338.4030590834553,158072.3043610156,98,3158
072823_SNOW12,0.0050763865,49.49999958276749,1993.2341296728748,9062.850625714373,0.05203959360504581,330.11106215178114,84349.22610511872,99,2439
072823_SNOW13,0.0054233563,50.29999971389771,1224.9349155367897,42.75733964332372,0.06839350499123069,338.4895161936014,136980.358886145,100,3340
072823_SNOW14,0.004625836,51.20000004768372,1367.9484745390912,8337.682587504083,0.07229853611111799,230.2960415489128,97342.36497569576,101,2261
072823_SNOW15,0.0041666063,52.100000381469734,1078.0512697043384,8275.521557868331,0.06962516559230611,957.0634412031304,85156.48169176174,102,462
072823_SNOW16,0.0057608956,53.000000715255744,1411.2796172736992,4529.07889209954,0.05865676646084671,576.0871808309533,6.372579904086457,103,2983
072823_SNOW17,0.005625255,53.79999935626984,1070.9993109348702,99.85351525629137,0.07454749352662673,816.266458163678,20832.324140780966,104,1904
072823_SNOW18,0.00456285,54.59999948740006,954.3677173578037,4854.944613978965,0.06710792806346835,385.20867151561555,133801.73993631336,105,2445
072823_SNOW19,0.0049719317,55.80000042915345,1265.374898430078,8699.826057807895,0.06659269268680536,376.27710024238814,125368.7892961819,106,286
072823_SNOW1,0.005412881,41.59999996423721,638.5464104677193,9469.466406698513,0.061733079541967766,7.373385393063142,145389.93496646942,107,2987
072823_SNOW20,0.0050989073,58.199999332427986,1053.581384738436,7279.292403633511,0.06361487457210004,653.3284167179119,25924.292913091078,108,1548
072823_SNOW21,0.004968705,59.69999939203263,1150.2197267127708,20.176055855316697,0.061639532581549965,731.7793375562043,40060.45091929545,109,1189
072823_SNOW2,0.005221891,41.59999996423721,662.6914804946297,17905.151362910216,0.06343486939573229,117.94784576185354,145195.8355422403,110,1730
072823_SNOW3,0.0053756153,41.59999996423721,668.3663692273051,21218.16374763308,0.0631053991815908,170.7111517103783,100602.62437726115,111,2631
072823_SNOW4,0.0057031023,41.700000166893005,673.1535183633274,18977.998538196414,0.06357295728938912,234.61117827249342,79123.82783531949,112,2452
072823_SNOW5,0.005156937,41.8000003695488,600.7502457388144,12104.33960700986,0.05949257971631511,76.41399133814745,142742.89703715118,113,293
072823_SNOW6,0.005334748,42.00000002980232,660.9640792141812,11608.229866561027,0.058755982722371765,0.249177213211415,195806.4637634176,114,1554
072823_SNOW7,0.0055475654,44.39999967813492,948.0324544147517,1063.2888938981584,0.06655333706221055,160.47254621281482,106962.09247459497,115,475
072823_SNOW8,0.0066440785,46.69999986886978,777.019074949891,3675.7957763305712,0.07444333056094987,573.9613401628028,120225.97159038004,116,1916
072823_SNOW9,0.005278586,47.20000013709068,729.244865508337,8020.621667362458,0.0708133978350442,170.4083765727132,239741.79677366835,117,2097
072923_SNOW1,0.005809238,43.10000002384186,1177.4127616703024,1637.3276083363924,0.06052911430675961,0.711761265662596,184663.10788429392,118,838
072923_SNOW2,0.0057077454,44.300000220537186,1290.8573942442429,1741.595586797475,0.05832436090774635,0.6460135456355073,162219.9550529904,119,839
072923_SNOW3,0.005739202,49.30000066757202,1389.9904609145149,9899.00865217326,0.05098474621763025,490.4032778960241,136458.58279247535,120,480
073123_SNOW10,0.005694639,61.1000007390976,1350.3538983971723,13767.110888383557,0.0612590287206871,609.1398700918553,64053.43321592132,121,2281
073123_SNOW11,0.005725988,66.29999935626985,1957.5209607470026,23736.22294463836,0.05084637073252772,530.3639241076493,257.1111475975347,122,3362
073123_SNOW12,0.009761,68.70000123977663,1754.540666160273,17440.38655715126,0.05420439138164475,6.031619641442351,34121.17100488345,123,3003
073123_SNOW1,0.0051154085,42.29999989271164,700.7663780952603,21571.453730498473,0.0672153068326933,97.81066568550392,185441.00255505618,124,2104
073123_SNOW2,0.0059452737,43.900000154972076,655.2727161368598,22076.376374016276,0.06706724247216453,380.42724032208093,97706.75544477097,125,1745
073123_SNOW3,0.0046991976,45.19999980926514,677.6944556279067,16201.466500022667,0.07198907691000776,205.22747372884626,402718.34730282525,126,3006
073123_SNOW4,0.005769937,47.5,695.1767627563406,33601.495153763506,0.05622408394937409,164.22008416110353,178674.69235892536,127,2467
073123_SNOW5,0.005855896,48.5000005364418,700.3104074022514,23299.285656624448,0.05107937292044304,0.7791661447691018,218807.67141187275,128,1748
073123_SNOW6,0.006001792,50.99999964237214,870.2452203624932,29298.070032497868,0.05346898819744511,1.0535177311409551,141975.01323608882,129,3189
073123_SNOW7,0.0057871426,52.39999949932099,952.2534361395401,26221.82288903914,0.05078669315608966,92.00354635988656,124129.89722184284,130,2470
073123_SNOW8,0.0057679657,57.2000002861023,1185.8004715191655,16270.467785951483,0.06303470061073632,297.34755550720956,86769.25811311277,131,311
073123_SNOW9,0.005182532,57.800000011920936,1031.507393710809,21251.632348002797,0.06063291345893034,185.6642001186425,170062.675146359,132,852
080123_SNOW10,0.004915861,42.80000016093254,670.2396706162854,24594.384185254836,0.07174987578465297,127.43830249644796,181169.23855173352,133,2473
080123_SNOW11,0.005074749,42.999999821186066,837.7163106625856,26871.84840720602,0.0702474883116426,207.4822413928777,48976.54643160321,134,1574
080123_SNOW12,0.0046683745,43.20000022649765,812.8739051264467,18124.362732554102,0.07712679569684942,185.1572995756078,109069.3741561582,135,2475
080123_SNOW13,0.0085457675,43.50000008940697,1321.6050722005284,9727.035358608524,0.0671104359114919,948.4512839173855,12416.019785791024,136,1036
080123_SNOW14,0.00506536,44.00000035762787,862.1728675280444,27493.69480551875,0.08094511320672494,429.25670848752,38853.78562589324,137,3557
080123_SNOW15,0.0049872757,44.49999988079071,881.329047241909,24898.778198416698,0.07969983064795036,398.29617394626524,32159.697063697422,138,2298
080123_SNOW16,0.00497393,47.39999979734421,908.0686733423549,21093.672949596057,0.07374437570817996,117.72368995465185,127397.1738806682,139,1759
080123_SNOW17,0.0051453873,47.80000060796738,1022.7802163200021,22526.554787527104,0.08559224119142239,943.2515553192807,91801.50413392278,140,1220
080123_SNOW18,0.004501964,48.600000739097595,1008.8042094277841,26309.075918280778,0.09682261516628933,864.3146356658083,88058.16946626482,141,321
080123_SNOW19,0.0055317786,49.10000026226044,1096.2019728486819,4437.559627619132,0.05990255467002356,50.4879302124821,144367.61792864808,142,862
080123_SNOW1,0.005527005,43.50000008940697,812.0156283367478,40773.35412283634,0.06452954328825704,412.5743932831008,222658.13123174303,143,1763
080123_SNOW20,0.005253036,49.900000393390656,1828.8356984618104,7417.843839672846,0.05581699947994109,46.825506022104385,547837.4297268946,144,1944
080123_SNOW21,0.004647492,50.60000032186509,1103.9857134286337,8807.10052506119,0.052972400441380234,1024.4639645168363,308778.13675980706,145,145
080123_SNOW22,0.0069409376,52.599999904632575,1409.8163772448117,1488.11776501505,0.07158387384666504,2039.2278383018875,16074.76531901952,146,2846
080123_SNOW23,0.004301064,53.99999976158143,1293.1298798248567,9932.304603030287,0.07764792228212536,1587.8575290962751,51661.095763403064,147,2307
080123_SNOW2,0.008666851,43.20000022649765,859.2373250746675,28372.716194550638,0.06759603665769741,1357.7784279860184,133.3665684690178,148,508
080123_SNOW3,0.00562709,42.999999821186066,872.8870354760384,14830.621637943734,0.06867351789925899,776.5210092351782,180109.1952006316,149,1769
080123_SNOW4,0.0065608863,42.80000016093254,938.235471054819,34965.10234266867,0.06680451627670961,916.999495856223,50437.52074761551,150,2490
080123_SNOW5,0.005703472,42.69999995827675,912.7699135950768,27890.11538203523,0.06453194698514575,641.5812781944725,43249.182262779665,151,691
080123_SNOW6,0.005718348,42.599999755620956,822.0095272332201,31754.00711892986,0.06416435934901231,449.83959268644634,66410.71451025126,152,3392
