,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
072823_SNOW12,0.005076387,49.49999958276749,1993.234317113459,9062.841264562518,0.0520395699739885,330.1105357921882,84349.27611966831,99,99
072823_SNOW13,0.005423406,50.29999971389771,1224.9354946641638,42.439757185386014,0.06839353783673124,338.48970378063575,136985.1290735826,100,100
072823_SNOW14,0.004626026,51.20000004768372,1367.949247302377,8337.933615070791,0.07229866803374206,230.29974964220023,97345.91481807288,101,101
072823_SNOW15,0.004166612,52.100000381469734,1078.0513768822836,8275.47358099969,0.06962516484018931,957.0626963179687,85156.1200958482,102,102
072823_SNOW16,0.0057609,53.000000715255744,1411.2795093683533,4529.088610181765,0.058656765332518866,576.0872542009381,6.4701466428797705,103,103
072823_SNOW17,0.0056253416,53.79999935626984,1070.999664070752,100.94229626761623,0.07454763247677358,816.2739001701236,20813.114040140477,104,104
072823_SNOW18,0.004562854,54.59999948740006,954.3675614145492,4854.937151047929,0.06710791789437838,385.2086810511142,133801.62345435363,105,105
072823_SNOW19,0.00497194,55.80000042915345,1265.3749421920265,8699.802426581038,0.06659269479802699,376.2769592176486,125368.45265223677,106,106
072823_SNOW1,0.0054128873,41.59999996423721,638.5462413361313,9469.401367508643,0.06173280438674566,7.37154383351381,145389.2819084686,107,107
072823_SNOW20,0.005098982,58.199999332427986,1053.5835526703388,7279.683042103159,0.06361502856532407,653.333791883392,25928.977456004206,108,108
072823_SNOW21,0.004968712,59.69999939203263,1150.219595917056,20.036123620723544,0.06163949435978264,731.7777967260993,40062.966715826115,109,109
072823_SNOW2,0.005221908,41.59999996423721,662.6910945404608,17905.144632808235,0.06343485577606171,117.94805271278085,145195.4777922764,110,110
072823_SNOW3,0.0053756153,41.59999996423721,668.3664206948206,21218.171322204827,0.06310541750222146,170.711468464044,100602.46737530964,111,111
072823_SNOW4,0.0057031093,41.700000166893005,673.1534974259064,18978.01216833206,0.063572959476937,234.61131009081691,79123.92451076413,112,112
072823_SNOW5,0.005156971,41.8000003695488,600.7505814224869,12104.383667198646,0.05949260138987637,76.41475139598532,142743.44959638032,113,113
072823_SNOW6,0.005334792,42.00000002980232,660.9625455612295,11608.05861045423,0.058755887427818565,0.2525786598333967,195802.25679490398,114,114
072823_SNOW7,0.005547682,44.39999967813492,948.0322185076556,1063.4300135881026,0.06655329199894826,160.47413608077886,106963.68972780858,115,115
072823_SNOW8,0.0066454257,46.69999986886978,777.0335496337384,3677.829761054621,0.07444425016528176,573.9884999705404,120249.57008671654,116,116
072823_SNOW9,0.005278604,47.20000013709068,729.2449467137021,8020.665997194039,0.07081339429764553,170.40872760866725,239742.1751719186,117,117
072923_SNOW1,0.005809324,43.10000002384186,1177.4113694740124,1637.3661767645267,0.06052918890381821,0.7155916273125588,184659.50349047247,118,118
072923_SNOW2,0.005707834,44.300000220537186,1290.8555202884597,1741.5652515675065,0.05832439253988245,0.6489411906265261,162215.8967357963,119,119
072923_SNOW3,0.005739249,49.30000066757202,1389.9909148960019,9899.239075850355,0.050984800684611115,490.40657257355963,136460.9323134204,120,120
073123_SNOW10,0.005694647,61.1000007390976,1350.3539103420055,13767.065862247333,0.061258995039225494,609.1390870973735,64053.15144112368,121,121
073123_SNOW11,0.005725996,66.29999935626985,1957.521950727277,23736.12513575124,0.05084628128799548,530.360312121106,259.98678292460096,122,122
073123_SNOW12,0.0098108845,68.70000123977663,1754.2905191258965,17498.805799692025,0.05420936924582595,2.1822185028287207,34729.57502451035,123,123
073123_SNOW1,0.0051156115,42.29999989271164,700.769343413736,21571.840475242436,0.06721550495385861,97.81609261063791,185445.73462843162,124,124
073123_SNOW2,0.0059464215,43.900000154972076,655.2548490068432,22074.46443873754,0.06706609077455764,380.40035897893324,97683.71404022358,125,125
073123_SNOW3,0.0046992013,45.19999980926514,677.6944836236249,16201.378528524947,0.07198905331537289,205.22406198692119,402721.42437106714,126,126
073123_SNOW4,0.005769972,47.5,695.1763020507378,33601.48871217982,0.05622406488287056,164.2205656828851,178673.5547507742,127,127
073123_SNOW5,0.005855907,48.5000005364418,700.3104392219076,23299.335048843175,0.051079392982217496,0.7799614539119786,218806.7111152475,128,128
073123_SNOW6,0.0060022622,50.99999964237214,870.2397120935699,29298.451035701342,0.05346910892863126,1.0870498854473667,141944.24233523794,129,129
073123_SNOW7,0.005787682,52.39999949932099,952.2544363115195,26214.270807450976,0.05078441998860961,91.89786071662573,124040.68905395237,130,130
073123_SNOW8,0.005769061,57.2000002861023,1185.8006177685356,16272.427561746672,0.06303546039036195,297.3748069446597,86792.8940473678,131,131
073123_SNOW9,0.0051825326,57.800000011920936,1031.50734552688,21251.643184777575,0.06063292326024862,185.6641312820581,170062.9460385187,132,132
080123_SNOW10,0.0049158735,42.80000016093254,670.2395058152548,24594.360966947912,0.07174985984690815,127.43777933621058,181169.26686655474,133,133
080123_SNOW11,0.0050748796,42.999999821186066,837.7178855844995,26872.091564084698,0.07024761615557407,207.48535805155967,48979.52485599941,134,134
080123_SNOW12,0.0046689417,43.20000022649765,812.8772488543609,18124.93198655569,0.0771270512064727,185.16532578622108,109076.18149896826,135,135
080123_SNOW13,0.008545837,43.50000008940697,1321.605777559975,9727.161243278515,0.0671104706356845,948.4529559133518,12417.788835330024,136,136
080123_SNOW14,0.005068059,44.00000035762787,862.2119769472989,27497.925117773673,0.08094748191630868,429.3188801674157,38903.833769172794,137,137
080123_SNOW15,0.004987617,44.49999988079071,881.3337053888223,24899.240709972393,0.07970012731477842,398.30384523168135,32165.3089039215,138,138
080123_SNOW16,0.0049739475,47.39999979734421,908.0691898831058,21093.71155495395,0.07374440265989912,117.72435252667348,127397.52932769405,139,139
080123_SNOW17,0.00515386,47.80000060796738,1023.003776794907,22544.820510461486,0.08560179037173443,943.5162191126528,92012.80602581479,140,140
080123_SNOW18,0.0045020813,48.600000739097595,1008.7993028796533,26310.237832812767,0.09682311504780068,864.3568568964957,88018.25737323526,141,141
080123_SNOW19,0.0055318447,49.10000026226044,1096.2028215777034,4437.75320607173,0.05990264873902773,50.490226344220204,144369.64308869533,142,142
080123_SNOW1,0.0055270116,43.50000008940697,812.0154090235709,40773.283672495796,0.06452952020451447,412.5720913592784,222659.60510705417,143,143
080123_SNOW20,0.005253338,49.900000393390656,1828.8348014091227,7417.241909769352,0.05581670887012138,46.816777905483846,547831.3194436209,144,144
080123_SNOW21,0.004647503,50.60000032186509,1103.985706562929,8807.01432565761,0.05297239695668393,1024.462067651627,308778.6588948917,145,145
080123_SNOW22,0.0070534004,52.599999904632575,1408.6801382167248,752.7478773310314,0.07171016369777057,2039.8442150806736,5939.199721909839,146,146
080123_SNOW23,0.00430109,53.99999976158143,1293.1286576683533,9932.207162559589,0.07764789434127344,1587.856980352056,51659.02491620678,147,147
080123_SNOW2,0.008667251,43.20000022649765,859.2440563246233,28370.369102356228,0.06759576972516962,1357.6988883475685,214.40910283602656,148,148
